image_path,label,connector_name
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119084633_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119084633_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119084633_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119084633_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119084633_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119084633_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119084710_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119084710_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119084710_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119084710_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119084710_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119084710_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119084710_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119084710_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119084710_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119084747_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119084747_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119084747_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119084747_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119084747_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119084747_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119084747_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119084747_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119084747_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119084824_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119084824_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119084824_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119084824_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119084824_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119084824_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119084824_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119084824_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119084824_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119084935_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119084935_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119084935_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119084935_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119084935_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119084935_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119084935_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119084935_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119084935_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085012_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085012_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085012_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085012_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085012_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085012_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085012_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085012_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085012_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085050_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085050_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085050_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085050_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085050_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085050_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085050_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085050_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085050_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085124_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085124_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085124_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085124_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085124_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085124_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085124_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085124_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085124_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085200_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085200_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085200_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085200_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085200_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085200_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085200_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085200_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085200_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085236_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085236_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085236_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085236_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085236_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085236_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085236_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085236_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085236_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085312_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085312_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085312_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085312_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085312_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085312_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085312_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085312_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085312_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085350_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085350_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085350_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085350_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085350_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085350_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085350_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085350_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085350_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085424_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085424_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085424_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085424_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085424_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085424_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085424_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085424_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085424_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085502_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085502_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085502_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085502_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085502_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085502_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085502_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085502_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085502_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085538_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085538_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085538_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085538_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085538_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085538_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085538_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085538_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085538_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085613_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085613_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085613_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085613_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085613_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085613_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085613_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085613_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085613_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085652_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085652_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085652_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085652_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085652_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085652_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085652_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085652_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085652_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251119085727_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251119085727_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251119085727_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251119085727_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251119085727_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251119085727_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251119085727_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251119085727_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251119085727_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141147_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141147_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141147_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141147_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141147_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141147_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141147_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141147_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141147_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141222_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141222_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141222_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141222_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141222_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141222_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141222_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141222_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141222_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141259_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141259_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141259_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141259_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141259_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141259_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141259_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141259_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141259_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141335_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141335_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141335_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141335_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141335_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141335_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141335_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141335_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141335_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141413_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141413_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141413_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141413_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141413_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141413_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141413_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141413_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141413_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141448_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141448_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141448_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141448_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141448_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141448_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141448_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141448_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141448_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141522_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141522_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141522_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141522_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141522_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141522_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141522_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141522_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141522_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141602_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141602_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141602_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141602_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141602_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141602_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141602_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141602_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141602_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141637_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141637_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141637_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141637_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141637_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141637_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141637_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141637_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141637_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141713_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141713_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141713_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141713_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141713_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141713_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141713_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141713_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141713_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120141750_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120141750_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120141750_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120141750_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120141750_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120141750_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120141750_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120141750_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120141750_TOP.png,OCCLUSION,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120142801_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120142801_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120142801_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120142801_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120142801_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120142801_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120142801_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120142801_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120142801_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120142913_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120142913_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120142913_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120142913_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120142913_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120142913_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120142913_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120142913_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120142913_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120143927_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120143927_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120143927_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120143927_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120143927_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120143927_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120143927_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251120143927_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251120143927_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251120144004_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251120144004_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251120144004_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251120144004_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251120144004_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251120144004_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251120144004_TOP.png,OCCLUSION,conn7
